event_id,process_id,process_name,task_id,role,assignee_id,department,start_time,end_time,duration_minutes,expected_duration,is_delayed,status,cost_per_hour,cost
ev_009483,proc_finance,Пополнение счета / оплата поставщика,verify,Finance,emp_004,dept_finance,2024-02-13T16:26:00,2024-02-13T17:02:00,36,60,0,in_progress,800,480.0
ev_009484,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-06-28T14:03:00,2024-06-28T14:29:00,26,60,0,completed,1000,433.33
ev_009485,proc_contract,Согласование контракта с клиентом,draft,Procurement,emp_001,dept_procurement,2024-02-02T11:41:00,2024-02-02T12:53:00,72,90,0,blocked,800,960.0
ev_009486,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_005,dept_finance,2024-03-26T15:16:00,2024-03-26T18:17:00,181,240,0,completed,800,2413.33
ev_009487,proc_procurement,Закупка оборудования,budget_check,Finance,emp_005,dept_finance,2024-11-11T13:56:00,2024-11-11T15:08:00,72,120,0,in_progress,1200,1440.0
ev_009488,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-08-21T08:14:00,2024-08-21T09:07:00,53,60,0,blocked,1000,883.33
ev_009489,proc_contract,Согласование контракта с клиентом,review,Finance,emp_005,dept_finance,2024-12-01T14:00:00,2024-12-01T16:01:00,121,120,0,completed,1000,2016.67
ev_009490,proc_finance,Пополнение счета / оплата поставщика,approve,Director,emp_dir_001,Management,2024-07-15T15:40:00,2024-07-15T16:30:00,50,45,0,completed,800,666.67
ev_009491,proc_procurement,Закупка оборудования,order,Procurement,emp_003,dept_procurement,2024-01-24T16:06:00,2024-01-24T20:19:00,253,180,1,completed,1000,4216.67
ev_009492,proc_finance,Пополнение счета / оплата поставщика,verify,Finance,emp_mgr_002,dept_finance,2024-07-01T10:10:00,2024-07-01T11:26:00,76,60,1,completed,1200,1520.0
ev_009493,proc_contract,Согласование контракта с клиентом,review,Finance,emp_006,dept_finance,2024-08-31T09:12:00,2024-08-31T10:59:00,107,120,0,completed,1200,2140.0
ev_009494,proc_procurement,Закупка оборудования,order,Procurement,emp_mgr_001,dept_procurement,2024-01-27T14:11:00,2024-01-27T17:53:00,222,180,1,completed,1000,3700.0
ev_009495,proc_procurement,Закупка оборудования,budget_check,Finance,emp_004,dept_finance,2024-09-22T12:32:00,2024-09-22T13:50:00,78,120,0,in_progress,1000,1300.0
ev_009496,proc_procurement,Закупка оборудования,req,IT Operations,emp_007,dept_itops,2024-10-24T08:43:00,2024-10-24T10:04:00,81,60,1,completed,1200,1620.0
ev_009497,proc_finance,Пополнение счета / оплата поставщика,invoice,Procurement,emp_mgr_001,dept_procurement,2024-11-17T14:11:00,2024-11-17T15:28:00,77,30,1,blocked,1000,1283.33
ev_009498,proc_contract,Согласование контракта с клиентом,draft,Procurement,emp_003,dept_procurement,2024-10-15T18:44:00,2024-10-15T21:52:00,188,90,1,in_progress,1200,3760.0
ev_009499,proc_procurement,Закупка оборудования,approval,Director,emp_dir_001,Management,2024-01-14T17:05:00,2024-01-14T18:22:00,77,60,1,in_progress,1000,1283.33
ev_009500,proc_contract,Согласование контракта с клиентом,review,Finance,emp_004,dept_finance,2024-11-20T16:11:00,2024-11-20T17:40:00,89,120,0,completed,800,1186.67
ev_009501,proc_contract,Согласование контракта с клиентом,review,Finance,emp_mgr_002,dept_finance,2024-12-16T18:57:00,2024-12-16T21:27:00,150,120,1,in_progress,1200,3000.0
ev_009502,proc_finance,Пополнение счета / оплата поставщика,pay,Finance,emp_006,dept_finance,2024-08-29T12:41:00,2024-08-29T12:56:00,15,30,0,blocked,1000,250.0
ev_009503,proc_budget,Финансовое планирование / изменение бюджета,approve,Director,emp_dir_001,Management,2024-12-24T11:41:00,2024-12-24T13:51:00,130,120,0,completed,800,1733.33
ev_009504,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-04-07T12:48:00,2024-04-07T14:16:00,88,60,1,in_progress,800,1173.33
ev_009505,proc_finance,Пополнение счета / оплата поставщика,invoice,Procurement,emp_001,dept_procurement,2024-10-20T14:46:00,2024-10-20T15:26:00,40,30,1,blocked,1000,666.67
ev_009506,proc_finance,Пополнение счета / оплата поставщика,invoice,Procurement,emp_001,dept_procurement,2024-05-01T15:23:00,2024-05-01T15:33:00,10,30,0,in_progress,1200,200.0
ev_009507,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-01-18T14:31:00,2024-01-18T15:36:00,65,60,0,blocked,1000,1083.33
ev_009508,proc_finance,Пополнение счета / оплата поставщика,invoice,Procurement,emp_002,dept_procurement,2024-07-22T18:37:00,2024-07-22T19:10:00,33,30,0,blocked,1000,550.0
ev_009509,proc_procurement,Закупка оборудования,req,IT Operations,emp_007,dept_itops,2024-01-15T11:58:00,2024-01-15T13:11:00,73,60,1,blocked,800,973.33
ev_009510,proc_budget,Финансовое планирование / изменение бюджета,approve,Director,emp_dir_001,Management,2024-07-25T11:12:00,2024-07-25T14:42:00,210,120,1,blocked,1000,3500.0
ev_009511,proc_finance,Пополнение счета / оплата поставщика,approve,Director,emp_dir_001,Management,2024-09-07T12:02:00,2024-09-07T12:52:00,50,45,0,completed,800,666.67
ev_009512,proc_finance,Пополнение счета / оплата поставщика,verify,Finance,emp_004,dept_finance,2024-07-29T16:16:00,2024-07-29T17:27:00,71,60,0,completed,1000,1183.33
ev_009513,proc_procurement,Закупка оборудования,approval,Director,emp_dir_001,Management,2024-04-14T17:14:00,2024-04-14T18:14:00,60,60,0,completed,1200,1200.0
ev_009514,proc_budget,Финансовое планирование / изменение бюджета,approve,Director,emp_dir_001,Management,2024-01-22T09:12:00,2024-01-22T12:16:00,184,120,1,completed,1200,3680.0
ev_009515,proc_procurement,Закупка оборудования,budget_check,Finance,emp_006,dept_finance,2024-03-17T10:34:00,2024-03-17T12:14:00,100,120,0,blocked,1200,2000.0
ev_009516,proc_finance,Пополнение счета / оплата поставщика,approve,Director,emp_dir_001,Management,2024-03-05T13:59:00,2024-03-05T14:40:00,41,45,0,in_progress,1000,683.33
ev_009517,proc_procurement,Закупка оборудования,payment,Finance,emp_006,dept_finance,2024-12-25T16:18:00,2024-12-25T17:03:00,45,60,0,in_progress,1000,750.0
ev_009518,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-04-19T11:25:00,2024-04-19T12:50:00,85,60,1,in_progress,1000,1416.67
ev_009519,proc_finance,Пополнение счета / оплата поставщика,invoice,Procurement,emp_003,dept_procurement,2024-09-01T12:15:00,2024-09-01T12:42:00,27,30,0,in_progress,1200,540.0
ev_009520,proc_finance,Пополнение счета / оплата поставщика,verify,Finance,emp_mgr_002,dept_finance,2024-04-14T11:09:00,2024-04-14T12:39:00,90,60,1,blocked,1200,1800.0
ev_009521,proc_contract,Согласование контракта с клиентом,draft,Procurement,emp_003,dept_procurement,2024-05-03T10:03:00,2024-05-03T12:04:00,121,90,1,completed,1000,2016.67
ev_009522,proc_procurement,Закупка оборудования,approval,Director,emp_dir_001,Management,2024-08-30T17:26:00,2024-08-30T18:05:00,39,60,0,completed,1200,780.0
ev_009523,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_005,dept_finance,2024-08-24T10:16:00,2024-08-24T14:23:00,247,240,0,blocked,800,3293.33
ev_009524,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-09-04T14:38:00,2024-09-04T15:37:00,59,60,0,in_progress,1200,1180.0
ev_009525,proc_procurement,Закупка оборудования,order,Procurement,emp_003,dept_procurement,2024-03-15T08:41:00,2024-03-15T11:29:00,168,180,0,completed,1000,2800.0
ev_009526,proc_budget,Финансовое планирование / изменение бюджета,approve,Director,emp_dir_001,Management,2024-12-09T15:51:00,2024-12-09T17:07:00,76,120,0,in_progress,1200,1520.0
ev_009527,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_006,dept_finance,2024-03-01T08:44:00,2024-03-01T11:56:00,192,240,0,blocked,1000,3200.0
ev_009528,proc_contract,Согласование контракта с клиентом,draft,Procurement,emp_001,dept_procurement,2024-10-19T14:56:00,2024-10-19T16:42:00,106,90,0,in_progress,1000,1766.67
ev_009529,proc_contract,Согласование контракта с клиентом,review,Finance,emp_006,dept_finance,2024-04-20T09:24:00,2024-04-20T12:28:00,184,120,1,in_progress,800,2453.33
ev_009530,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-10-18T17:38:00,2024-10-18T19:16:00,98,60,1,in_progress,800,1306.67
ev_009531,proc_budget,Финансовое планирование / изменение бюджета,proposal,Finance,emp_004,dept_finance,2024-05-06T10:35:00,2024-05-06T11:01:00,26,60,0,in_progress,1000,433.33
ev_009532,proc_finance,Пополнение счета / оплата поставщика,pay,Finance,emp_mgr_002,dept_finance,2024-07-26T16:43:00,2024-07-26T17:12:00,29,30,0,completed,1200,580.0
ev_009533,proc_budget,Финансовое планирование / изменение бюджета,proposal,Finance,emp_004,dept_finance,2024-12-20T12:51:00,2024-12-20T13:44:00,53,60,0,completed,1200,1060.0
ev_009534,proc_contract,Согласование контракта с клиентом,review,Finance,emp_006,dept_finance,2024-10-24T13:32:00,2024-10-24T16:17:00,165,120,1,blocked,1200,3300.0
ev_009535,proc_finance,Пополнение счета / оплата поставщика,invoice,Procurement,emp_003,dept_procurement,2024-08-13T08:37:00,2024-08-13T09:06:00,29,30,0,completed,1200,580.0
ev_009536,proc_budget,Финансовое планирование / изменение бюджета,proposal,Finance,emp_mgr_002,dept_finance,2024-04-04T11:00:00,2024-04-04T12:05:00,65,60,0,in_progress,1000,1083.33
ev_009537,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_mgr_002,dept_finance,2024-06-02T12:37:00,2024-06-02T16:43:00,246,240,0,in_progress,1200,4920.0
ev_009538,proc_procurement,Закупка оборудования,payment,Finance,emp_mgr_002,dept_finance,2024-12-30T14:34:00,2024-12-30T15:44:00,70,60,0,completed,1200,1400.0
ev_009539,proc_budget,Финансовое планирование / изменение бюджета,approve,Director,emp_dir_001,Management,2024-08-07T17:31:00,2024-08-07T19:16:00,105,120,0,in_progress,1200,2100.0
ev_009540,proc_finance,Пополнение счета / оплата поставщика,approve,Director,emp_dir_001,Management,2024-07-22T11:45:00,2024-07-22T12:47:00,62,45,1,blocked,1200,1240.0
ev_009541,proc_procurement,Закупка оборудования,payment,Finance,emp_mgr_002,dept_finance,2024-03-13T14:50:00,2024-03-13T15:48:00,58,60,0,blocked,800,773.33
ev_009542,proc_finance,Пополнение счета / оплата поставщика,pay,Finance,emp_mgr_002,dept_finance,2024-07-14T14:06:00,2024-07-14T14:54:00,48,30,1,completed,800,640.0
ev_009543,proc_procurement,Закупка оборудования,budget_check,Finance,emp_005,dept_finance,2024-12-19T09:39:00,2024-12-19T12:39:00,180,120,1,completed,1000,3000.0
ev_009544,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_004,dept_finance,2024-08-09T10:18:00,2024-08-09T13:30:00,192,240,0,in_progress,800,2560.0
ev_009545,proc_procurement,Закупка оборудования,payment,Finance,emp_004,dept_finance,2024-04-26T15:08:00,2024-04-26T16:30:00,82,60,1,completed,1000,1366.67
ev_009546,proc_finance,Пополнение счета / оплата поставщика,invoice,Procurement,emp_003,dept_procurement,2024-07-23T17:26:00,2024-07-23T18:00:00,34,30,0,blocked,800,453.33
ev_009547,proc_budget,Финансовое планирование / изменение бюджета,approve,Director,emp_dir_001,Management,2024-10-14T10:51:00,2024-10-14T13:24:00,153,120,1,blocked,1200,3060.0
ev_009548,proc_finance,Пополнение счета / оплата поставщика,approve,Director,emp_dir_001,Management,2024-04-12T17:57:00,2024-04-12T18:56:00,59,45,1,in_progress,1000,983.33
ev_009549,proc_contract,Согласование контракта с клиентом,review,Finance,emp_005,dept_finance,2024-03-15T14:00:00,2024-03-15T16:33:00,153,120,1,in_progress,1000,2550.0
ev_009550,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-02-29T18:51:00,2024-02-29T20:29:00,98,60,1,blocked,800,1306.67
ev_009551,proc_procurement,Закупка оборудования,approval,Director,emp_dir_001,Management,2024-11-03T12:37:00,2024-11-03T14:21:00,104,60,1,in_progress,1200,2080.0
ev_009552,proc_budget,Финансовое планирование / изменение бюджета,approve,Director,emp_dir_001,Management,2024-07-09T16:54:00,2024-07-09T19:18:00,144,120,0,completed,800,1920.0
ev_009553,proc_procurement,Закупка оборудования,budget_check,Finance,emp_mgr_002,dept_finance,2024-03-24T13:51:00,2024-03-24T15:51:00,120,120,0,in_progress,800,1600.0
ev_009554,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-01-20T14:22:00,2024-01-20T15:11:00,49,60,0,completed,800,653.33
ev_009555,proc_finance,Пополнение счета / оплата поставщика,verify,Finance,emp_006,dept_finance,2024-02-15T13:23:00,2024-02-15T14:16:00,53,60,0,blocked,1000,883.33
ev_009556,proc_contract,Согласование контракта с клиентом,review,Finance,emp_mgr_002,dept_finance,2024-02-29T18:38:00,2024-02-29T20:27:00,109,120,0,completed,800,1453.33
ev_009557,proc_finance,Пополнение счета / оплата поставщика,pay,Finance,emp_005,dept_finance,2024-10-09T15:33:00,2024-10-09T16:10:00,37,30,1,blocked,1000,616.67
ev_009558,proc_procurement,Закупка оборудования,order,Procurement,emp_003,dept_procurement,2024-09-08T10:58:00,2024-09-08T14:45:00,227,180,1,completed,1200,4540.0
ev_009559,proc_procurement,Закупка оборудования,order,Procurement,emp_mgr_001,dept_procurement,2024-06-29T18:02:00,2024-06-29T20:36:00,154,180,0,in_progress,1000,2566.67
ev_009560,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-04-06T09:06:00,2024-04-06T10:19:00,73,60,1,blocked,800,973.33
ev_009561,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-11-30T12:15:00,2024-11-30T12:47:00,32,60,0,in_progress,800,426.67
ev_009562,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_004,dept_finance,2024-09-21T13:14:00,2024-09-21T17:48:00,274,240,0,in_progress,800,3653.33
ev_009563,proc_finance,Пополнение счета / оплата поставщика,invoice,Procurement,emp_mgr_001,dept_procurement,2024-05-11T10:44:00,2024-05-11T11:07:00,23,30,0,in_progress,1000,383.33
ev_009564,proc_procurement,Закупка оборудования,req,IT Operations,emp_mgr_003,dept_itops,2024-06-12T18:36:00,2024-06-12T19:19:00,43,60,0,completed,1000,716.67
ev_009565,proc_contract,Согласование контракта с клиентом,draft,Procurement,emp_001,dept_procurement,2024-03-26T12:02:00,2024-03-26T13:19:00,77,90,0,blocked,800,1026.67
ev_009566,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-12-19T18:45:00,2024-12-19T20:02:00,77,60,1,completed,1000,1283.33
ev_009567,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_mgr_002,dept_finance,2024-01-27T14:45:00,2024-01-27T20:50:00,365,240,1,blocked,800,4866.67
ev_009568,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_006,dept_finance,2024-08-18T11:02:00,2024-08-18T15:27:00,265,240,0,in_progress,1000,4416.67
ev_009569,proc_contract,Согласование контракта с клиентом,review,Finance,emp_005,dept_finance,2024-05-22T16:14:00,2024-05-22T17:38:00,84,120,0,completed,1000,1400.0
ev_009570,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_mgr_002,dept_finance,2024-06-07T13:14:00,2024-06-07T17:43:00,269,240,0,blocked,1200,5380.0
ev_009571,proc_budget,Финансовое планирование / изменение бюджета,proposal,Finance,emp_005,dept_finance,2024-05-21T08:06:00,2024-05-21T08:55:00,49,60,0,in_progress,1200,980.0
ev_009572,proc_contract,Согласование контракта с клиентом,review,Finance,emp_mgr_002,dept_finance,2024-09-27T12:33:00,2024-09-27T15:33:00,180,120,1,completed,1200,3600.0
ev_009573,proc_budget,Финансовое планирование / изменение бюджета,approve,Director,emp_dir_001,Management,2024-03-19T16:59:00,2024-03-19T19:13:00,134,120,0,completed,800,1786.67
ev_009574,proc_finance,Пополнение счета / оплата поставщика,pay,Finance,emp_005,dept_finance,2024-11-29T17:32:00,2024-11-29T18:00:00,28,30,0,in_progress,1200,560.0
ev_009575,proc_budget,Финансовое планирование / изменение бюджета,approve,Director,emp_dir_001,Management,2024-02-13T09:48:00,2024-02-13T12:08:00,140,120,0,blocked,1200,2800.0
ev_009576,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_004,dept_finance,2024-12-13T08:24:00,2024-12-13T14:04:00,340,240,1,in_progress,1000,5666.67
ev_009577,proc_procurement,Закупка оборудования,payment,Finance,emp_004,dept_finance,2024-03-18T08:52:00,2024-03-18T09:49:00,57,60,0,in_progress,1200,1140.0
ev_009578,proc_finance,Пополнение счета / оплата поставщика,verify,Finance,emp_004,dept_finance,2024-06-27T13:47:00,2024-06-27T14:42:00,55,60,0,completed,1200,1100.0
ev_009579,proc_procurement,Закупка оборудования,budget_check,Finance,emp_mgr_002,dept_finance,2024-01-05T17:30:00,2024-01-05T20:59:00,209,120,1,in_progress,1200,4180.0
ev_009580,proc_finance,Пополнение счета / оплата поставщика,verify,Finance,emp_004,dept_finance,2024-01-08T13:26:00,2024-01-08T15:19:00,113,60,1,completed,800,1506.67
ev_009581,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-03-26T13:55:00,2024-03-26T14:54:00,59,60,0,blocked,800,786.67
ev_009582,proc_budget,Финансовое планирование / изменение бюджета,approve,Director,emp_dir_001,Management,2024-05-19T15:08:00,2024-05-19T17:12:00,124,120,0,completed,800,1653.33
ev_009583,proc_procurement,Закупка оборудования,budget_check,Finance,emp_004,dept_finance,2024-10-08T14:40:00,2024-10-08T17:19:00,159,120,1,blocked,1200,3180.0
ev_009584,proc_procurement,Закупка оборудования,order,Procurement,emp_001,dept_procurement,2024-02-23T17:19:00,2024-02-23T18:37:00,78,180,0,in_progress,1200,1560.0
ev_009585,proc_budget,Финансовое планирование / изменение бюджета,proposal,Finance,emp_004,dept_finance,2024-07-24T11:56:00,2024-07-24T13:10:00,74,60,1,completed,1000,1233.33
ev_009586,proc_procurement,Закупка оборудования,budget_check,Finance,emp_006,dept_finance,2024-01-17T11:27:00,2024-01-17T14:10:00,163,120,1,completed,800,2173.33
ev_009587,proc_finance,Пополнение счета / оплата поставщика,pay,Finance,emp_005,dept_finance,2024-08-22T08:38:00,2024-08-22T10:06:00,88,30,1,blocked,1000,1466.67
ev_009588,proc_procurement,Закупка оборудования,budget_check,Finance,emp_mgr_002,dept_finance,2024-04-30T13:49:00,2024-04-30T16:08:00,139,120,0,blocked,1000,2316.67
ev_009589,proc_budget,Финансовое планирование / изменение бюджета,proposal,Finance,emp_005,dept_finance,2024-10-20T17:06:00,2024-10-20T18:43:00,97,60,1,blocked,800,1293.33
ev_009590,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-09-03T08:34:00,2024-09-03T09:38:00,64,60,0,completed,1200,1280.0
ev_009591,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-06-30T08:35:00,2024-06-30T09:38:00,63,60,0,completed,800,840.0
ev_009592,proc_contract,Согласование контракта с клиентом,draft,Procurement,emp_003,dept_procurement,2024-08-17T14:18:00,2024-08-17T16:38:00,140,90,1,completed,1200,2800.0
ev_009593,proc_procurement,Закупка оборудования,order,Procurement,emp_001,dept_procurement,2024-07-11T08:12:00,2024-07-11T12:08:00,236,180,1,in_progress,800,3146.67
ev_009594,proc_finance,Пополнение счета / оплата поставщика,pay,Finance,emp_006,dept_finance,2024-10-18T13:26:00,2024-10-18T14:05:00,39,30,1,blocked,1000,650.0
ev_009595,proc_finance,Пополнение счета / оплата поставщика,pay,Finance,emp_005,dept_finance,2024-05-10T15:02:00,2024-05-10T15:13:00,11,30,0,completed,1000,183.33
ev_009596,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-09-26T14:08:00,2024-09-26T15:16:00,68,60,0,in_progress,1200,1360.0
ev_009597,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_mgr_002,dept_finance,2024-09-04T10:32:00,2024-09-04T15:04:00,272,240,0,in_progress,800,3626.67
ev_009598,proc_finance,Пополнение счета / оплата поставщика,verify,Finance,emp_004,dept_finance,2024-10-31T17:52:00,2024-10-31T19:16:00,84,60,1,blocked,1000,1400.0
ev_009599,proc_finance,Пополнение счета / оплата поставщика,pay,Finance,emp_mgr_002,dept_finance,2024-12-31T08:08:00,2024-12-31T08:33:00,25,30,0,blocked,1200,500.0
ev_009600,proc_finance,Пополнение счета / оплата поставщика,verify,Finance,emp_005,dept_finance,2024-02-23T11:05:00,2024-02-23T11:46:00,41,60,0,blocked,1000,683.33
ev_009601,proc_procurement,Закупка оборудования,budget_check,Finance,emp_005,dept_finance,2024-02-01T14:40:00,2024-02-01T15:55:00,75,120,0,in_progress,800,1000.0
ev_009602,proc_contract,Согласование контракта с клиентом,review,Finance,emp_mgr_002,dept_finance,2024-12-22T12:53:00,2024-12-22T15:10:00,137,120,0,in_progress,1200,2740.0
ev_009603,proc_contract,Согласование контракта с клиентом,review,Finance,emp_004,dept_finance,2024-11-04T12:29:00,2024-11-04T14:12:00,103,120,0,blocked,1200,2060.0
ev_009604,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_mgr_002,dept_finance,2024-02-29T18:59:00,2024-02-29T21:29:00,150,240,0,in_progress,800,2000.0
ev_009605,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_006,dept_finance,2024-08-22T15:09:00,2024-08-22T17:06:00,117,240,0,blocked,800,1560.0
ev_009606,proc_contract,Согласование контракта с клиентом,draft,Procurement,emp_003,dept_procurement,2024-04-20T12:41:00,2024-04-20T14:08:00,87,90,0,in_progress,1200,1740.0
ev_009607,proc_contract,Согласование контракта с клиентом,review,Finance,emp_004,dept_finance,2024-11-27T09:21:00,2024-11-27T10:58:00,97,120,0,completed,1200,1940.0
ev_009608,proc_procurement,Закупка оборудования,budget_check,Finance,emp_005,dept_finance,2024-05-11T09:24:00,2024-05-11T12:14:00,170,120,1,in_progress,800,2266.67
ev_009609,proc_procurement,Закупка оборудования,order,Procurement,emp_001,dept_procurement,2024-11-05T13:54:00,2024-11-05T17:06:00,192,180,0,in_progress,1000,3200.0
ev_009610,proc_finance,Пополнение счета / оплата поставщика,pay,Finance,emp_005,dept_finance,2024-07-06T12:03:00,2024-07-06T12:43:00,40,30,1,in_progress,1000,666.67
ev_009611,proc_procurement,Закупка оборудования,req,IT Operations,emp_008,dept_itops,2024-07-29T11:10:00,2024-07-29T12:41:00,91,60,1,blocked,1200,1820.0
ev_009612,proc_budget,Финансовое планирование / изменение бюджета,approve,Director,emp_dir_001,Management,2024-08-24T09:23:00,2024-08-24T10:50:00,87,120,0,in_progress,1200,1740.0
ev_009613,proc_procurement,Закупка оборудования,approval,Director,emp_dir_001,Management,2024-06-23T08:16:00,2024-06-23T08:43:00,27,60,0,completed,800,360.0
ev_009614,proc_finance,Пополнение счета / оплата поставщика,pay,Finance,emp_004,dept_finance,2024-05-21T15:06:00,2024-05-21T16:38:00,92,30,1,in_progress,1000,1533.33
ev_009615,proc_finance,Пополнение счета / оплата поставщика,invoice,Procurement,emp_mgr_001,dept_procurement,2024-10-15T08:26:00,2024-10-15T08:58:00,32,30,0,completed,800,426.67
ev_009616,proc_procurement,Закупка оборудования,budget_check,Finance,emp_004,dept_finance,2024-03-06T17:35:00,2024-03-06T18:51:00,76,120,0,in_progress,1000,1266.67
ev_009617,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-09-22T11:20:00,2024-09-22T12:29:00,69,60,0,completed,1000,1150.0
ev_009618,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-02-09T17:08:00,2024-02-09T17:59:00,51,60,0,completed,1200,1020.0
ev_009619,proc_finance,Пополнение счета / оплата поставщика,invoice,Procurement,emp_001,dept_procurement,2024-08-09T18:22:00,2024-08-09T18:52:00,30,30,0,completed,800,400.0
ev_009620,proc_procurement,Закупка оборудования,payment,Finance,emp_006,dept_finance,2024-07-16T11:19:00,2024-07-16T12:31:00,72,60,0,completed,1200,1440.0
ev_009621,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-06-11T17:41:00,2024-06-11T19:26:00,105,60,1,in_progress,1200,2100.0
ev_009622,proc_procurement,Закупка оборудования,approval,Director,emp_dir_001,Management,2024-12-20T16:35:00,2024-12-20T17:11:00,36,60,0,completed,800,480.0
ev_009623,proc_finance,Пополнение счета / оплата поставщика,invoice,Procurement,emp_002,dept_procurement,2024-11-17T08:35:00,2024-11-17T08:54:00,19,30,0,in_progress,800,253.33
ev_009624,proc_contract,Согласование контракта с клиентом,review,Finance,emp_mgr_002,dept_finance,2024-08-29T18:23:00,2024-08-29T19:16:00,53,120,0,in_progress,1000,883.33
ev_009625,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_004,dept_finance,2024-10-30T13:35:00,2024-10-30T18:50:00,315,240,1,in_progress,800,4200.0
ev_009626,proc_budget,Финансовое планирование / изменение бюджета,proposal,Finance,emp_mgr_002,dept_finance,2024-06-13T14:28:00,2024-06-13T16:21:00,113,60,1,blocked,1000,1883.33
ev_009627,proc_finance,Пополнение счета / оплата поставщика,approve,Director,emp_dir_001,Management,2024-11-11T18:04:00,2024-11-11T18:24:00,20,45,0,in_progress,1200,400.0
ev_009628,proc_procurement,Закупка оборудования,approval,Director,emp_dir_001,Management,2024-02-27T14:33:00,2024-02-27T15:29:00,56,60,0,in_progress,800,746.67
ev_009629,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_006,dept_finance,2024-08-13T11:41:00,2024-08-13T14:08:00,147,240,0,in_progress,800,1960.0
ev_009630,proc_finance,Пополнение счета / оплата поставщика,invoice,Procurement,emp_002,dept_procurement,2024-09-15T17:09:00,2024-09-15T17:31:00,22,30,0,blocked,1200,440.0
ev_009631,proc_procurement,Закупка оборудования,req,IT Operations,emp_007,dept_itops,2024-06-11T12:10:00,2024-06-11T13:26:00,76,60,1,completed,1200,1520.0
ev_009632,proc_finance,Пополнение счета / оплата поставщика,verify,Finance,emp_004,dept_finance,2024-08-29T12:56:00,2024-08-29T14:07:00,71,60,0,in_progress,1000,1183.33
ev_009633,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_006,dept_finance,2024-12-05T18:00:00,2024-12-05T23:04:00,304,240,1,blocked,1000,5066.67
ev_009634,proc_procurement,Закупка оборудования,budget_check,Finance,emp_006,dept_finance,2024-09-09T11:44:00,2024-09-09T14:15:00,151,120,1,blocked,1000,2516.67
ev_009635,proc_finance,Пополнение счета / оплата поставщика,invoice,Procurement,emp_003,dept_procurement,2024-07-20T14:28:00,2024-07-20T15:02:00,34,30,0,completed,800,453.33
ev_009636,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_mgr_002,dept_finance,2024-06-08T17:39:00,2024-06-08T23:04:00,325,240,1,in_progress,1000,5416.67
ev_009637,proc_finance,Пополнение счета / оплата поставщика,pay,Finance,emp_004,dept_finance,2024-02-07T16:39:00,2024-02-07T16:57:00,18,30,0,blocked,1200,360.0
ev_009638,proc_budget,Финансовое планирование / изменение бюджета,approve,Director,emp_dir_001,Management,2024-10-15T16:03:00,2024-10-15T18:37:00,154,120,1,in_progress,1000,2566.67
ev_009639,proc_budget,Финансовое планирование / изменение бюджета,proposal,Finance,emp_005,dept_finance,2024-05-15T16:35:00,2024-05-15T18:52:00,137,60,1,in_progress,1000,2283.33
